0.0010563474375794532, 2.2854576387611733e-06, 0.04999942210947363, 0.00024039284240559962
0.05333724520029179, 0.0065591355031324565, 0.048504419762099925, 0.012137597107418366
0.10204451025827369, 0.025106101193404343, 0.044376250937529754, 0.023037976315844012
0.12387591053536996, 0.03513241947612448, 0.04639579762823609, 0.01863947323396674
0.14687219797379586, 0.043087320561923936, 0.048029167912289485, 0.013899605377603434
0.18586282729261933, 0.04885006089029617, 0.049996848646202234, 0.0005613603555171433
0.22539174914567692, 0.043877230670934214, 0.04834882949252331, -0.01274326044240281
0.28254347925546014, 0.02273935348825995, 0.04499657072502537, -0.021801573864925216
0.3342396905742931, -0.008750522843033643, 0.03989898108189925, -0.030134221553347714
0.362580861091764, -0.037833676186349745, 0.029068569102920168, -0.040681916010787335
0.38097868566257104, -0.07419290997897492, 0.015571213261592188, -0.04751354877886955
0.38858511901622345, -0.12124959606349596, 0.0001598634399469071, -0.04999974443615256
0.38115058632551374, -0.16887410267481423, -0.01495217474305239, -0.04771197407835088
0.3593730586902236, -0.24046908905378725, -0.014146359760465986, -0.04795706940094931
0.3388329488637014, -0.31232732804745655, -0.013155149477130588, -0.048238387641321004
0.3274338492289693, -0.3812232842695136, -0.0030625702933372227, -0.04990611849461315
0.3302528227100366, -0.450739561080795, 0.006659634228450276, -0.04955450808900492
0.32938344147684523, -0.5074259824125408, -0.008205588979762316, -0.049322087440569706
0.31176679759045167, -0.5615939588105241, -0.02218055252948703, -0.04481097063763144
0.27700209513303614, -0.6227773773090234, -0.027151014150492505, -0.04198597897631728
0.2359575530785706, -0.6790093373491304, -0.03186070266252281, -0.03853434345944293
0.2123256371079034, -0.701555592247844, -0.040003242149339105, -0.029995676647499376
0.18362306193531305, -0.7181338780508605, -0.045775194848400945, -0.02011545516738133
0.13287553311408948, -0.7442256793139516, -0.042987615247895766, -0.025535562169235266
0.08601964944392196, -0.7760333926863269, -0.03976908775857734, -0.030305439426785652
0.055618350181491444, -0.7943269021497888, -0.0454109083427388, -0.02092485133728257
0.022082424922028082, -0.8055414638265387, -0.04884109075366866, -0.010702703116124548
-0.006926635661127067, -0.8110803055351554, -0.049349388617554765, -0.00803976635690095
-0.03626069048193002, -0.8150480033240572, -0.04967562750577704, -0.005686126265506949
-0.06803748892682171, -0.8232996918154164, -0.04615516572522241, -0.019227601953370435
-0.09608282060071303, -0.8398710497317727, -0.0392879805436378, -0.030926599955422476
-0.11268948206040606, -0.8510462199800244, -0.043453311164399426, -0.024734788231353035
-0.1310044730488262, -0.8597145357040383, -0.046646328124808664, -0.018003335037505817
-0.16190857848765847, -0.8692694757096014, -0.04867073518263293, -0.01145249041833338
-0.1938486908559862, -0.874511055291495, -0.04973868541374116, -0.005105210408288101
-0.22611248127786998, -0.882538476902028, -0.046321234282258775, -0.018824007399278572
-0.2554509527331771, -0.899753510896715, -0.03934534642411175, -0.03085358512015479
-0.31110504638778297, -0.9456480677237811, -0.03777912720299053, -0.032752672376162854
